STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SEX,Sex,AGE,Age,TIME_HORIZ,Time horizon,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,DEU,Germany,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2022,,53536495,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,DEU,Germany,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2023,,53924049,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,DEU,Germany,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2024,,53867891,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,DEU,Germany,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2025,,53635664,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,DEU,Germany,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2026,,53325143,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,DEU,Germany,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2027,,52943626,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,DEU,Germany,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2028,,52527950,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,DEU,Germany,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2029,,52115476,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,DEU,Germany,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2030,,51738891,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CAN,Canada,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2022,,25486400,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CAN,Canada,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2023,,25754800,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CAN,Canada,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2024,,26002900,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CAN,Canada,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2025,,26225900,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CAN,Canada,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2026,,26427800,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CAN,Canada,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2027,,26628700,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CAN,Canada,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2028,,26811100,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CAN,Canada,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2029,,26989900,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CAN,Canada,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2030,,27176200,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ARG,Argentina,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2022,,29562285,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ARG,Argentina,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2023,,29833999,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ARG,Argentina,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2024,,30106723,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ARG,Argentina,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2025,,30380574,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ARG,Argentina,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2026,,30647032,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ARG,Argentina,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2027,,30914051,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ARG,Argentina,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2028,,31181649,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ARG,Argentina,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2029,,31449580,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ARG,Argentina,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2030,,31716625,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ESP,Spain,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2022,,31189921.130627,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ESP,Spain,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2023,,31385494.679519,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ESP,Spain,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2024,,31573354.250136,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ESP,Spain,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2025,,31727218.808354,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ESP,Spain,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2026,,31871776.138135,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ESP,Spain,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2027,,31982858.341293,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ESP,Spain,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2028,,32053060.276208,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ESP,Spain,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2029,,32094835.995172,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ESP,Spain,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2030,,32104561.662429,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,FRA,France,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2022,,41833106,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,FRA,France,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2023,,41932110,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,FRA,France,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2024,,41976097,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,FRA,France,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2025,,41993859,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,FRA,France,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2026,,41995284,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,FRA,France,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2027,,41975918,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,FRA,France,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2028,,41933669,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,FRA,France,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2029,,41867862,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,FRA,France,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2030,,41791008,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,HRV,Croatia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2022,,2433528,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,HRV,Croatia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2023,,2414853,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,HRV,Croatia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2024,,2392422,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,HRV,Croatia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2025,,2369111,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,HRV,Croatia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2026,,2345958,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,HRV,Croatia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2027,,2319333,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,HRV,Croatia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2028,,2294005,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,HRV,Croatia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2029,,2273830,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,HRV,Croatia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2030,,2252751,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,MEX,Mexico,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2022,,86929535,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,MEX,Mexico,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2023,,87794463,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,MEX,Mexico,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2024,,88616763,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,MEX,Mexico,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2025,,89397523,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,MEX,Mexico,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2026,,90139944,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,MEX,Mexico,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2027,,90847006,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,MEX,Mexico,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2028,,91519889,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,MEX,Mexico,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2029,,92158269,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,MEX,Mexico,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2030,,92759139,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ZAF,South Africa,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2022,,39839109,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ZAF,South Africa,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2023,,40398245,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ZAF,South Africa,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2024,,41039506,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ZAF,South Africa,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2025,,41692810,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ZAF,South Africa,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2026,,42341099,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ZAF,South Africa,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2027,,42980001,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ZAF,South Africa,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2028,,43588952,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ZAF,South Africa,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2029,,44155753,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ZAF,South Africa,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2030,,44666786,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CYP,Cyprus,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2022,,616021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CYP,Cyprus,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2023,,624362,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CYP,Cyprus,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2024,,627319,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CYP,Cyprus,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2025,,628342,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CYP,Cyprus,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2026,,628431,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CYP,Cyprus,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2027,,627793,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CYP,Cyprus,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2028,,626706,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CYP,Cyprus,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2029,,625446,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CYP,Cyprus,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2030,,624329,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,MLT,Malta,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2022,,354588,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,MLT,Malta,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2023,,361746,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,MLT,Malta,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2024,,368649,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,MLT,Malta,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2025,,375367,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,MLT,Malta,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2026,,382286,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,MLT,Malta,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2027,,389485,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,MLT,Malta,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2028,,396721,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,MLT,Malta,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2029,,403945,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,MLT,Malta,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2030,,411214,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SGP,Singapore,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2022,,2813282,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SGP,Singapore,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2023,,2843231,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SGP,Singapore,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2024,,2837063,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SGP,Singapore,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2025,,2820867,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SGP,Singapore,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2026,,2749590,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SGP,Singapore,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2027,,2793916,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SGP,Singapore,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2028,,2812907,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SGP,Singapore,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2029,,2805584,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SGP,Singapore,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2030,,2792980,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SVN,Slovenia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2022,,1344494,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SVN,Slovenia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2023,,1343720,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SVN,Slovenia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2024,,1341454,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SVN,Slovenia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2025,,1338585,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SVN,Slovenia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2026,,1335374,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SVN,Slovenia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2027,,1331761,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SVN,Slovenia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2028,,1327801,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SVN,Slovenia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2029,,1323478,,A,Normal value,0,Units,0,Zero
